"disaster.event","user.anon","date","lon","lat","user_date_freq"
"42_AuFire2",5370,2013-10-23,151.0968927,-31.80287674,12
"42_AuFire2",5371,2013-10-23,151.1657667,-32.03740824,1
"42_AuFire2",5373,2013-10-23,151.0235451,-32.03513461,2
"42_AuFire2",5374,2013-10-23,150.9077222,-31.98548065,4
"42_AuFire2",5391,2013-10-23,151.1148881,-31.89054288,1
"42_AuFire2",5405,2013-10-23,150.959399,-31.94772791,7
"42_AuFire2",5409,2013-10-23,151.1171077,-31.83830178,4
"42_AuFire2",5414,2013-10-23,151.19667,-31.9870436,1
"42_AuFire2",5427,2013-10-23,151.1914759,-32.04604324,1
"42_AuFire2",5429,2013-10-23,151.113193,-31.88808875,1
"42_AuFire2",5452,2013-10-23,151.1564097,-32.00367891,1
"42_AuFire2",5454,2013-10-23,151.0655046,-32.07636536,1
"42_AuFire2",5459,2013-10-23,150.9924221,-32.07192981,1
"42_AuFire2",5464,2013-10-23,151.1954974,-31.93783881,2
"42_AuFire2",5466,2013-10-23,150.9771795,-31.89673461,1
"42_AuFire2",5472,2013-10-23,151.1841618,-31.99089998,1
"42_AuFire2",5473,2013-10-23,151.1155478,-31.89006373,1
"42_AuFire2",5483,2013-10-23,151.1850568,-31.99287599,1
"42_AuFire2",5485,2013-10-23,151.1042693,-31.99246931,1
"42_AuFire2",5486,2013-10-23,151.1986327,-31.98462789,1
"42_AuFire2",5491,2013-10-23,150.925235,-31.99866551,1
"42_AuFire2",5496,2013-10-23,151.1981985,-32.01607077,1
"42_AuFire2",5501,2013-10-23,151.1749573,-32.00424875,8
"42_AuFire2",5508,2013-10-23,151.1574925,-32.02413881,1
"42_AuFire2",5523,2013-10-23,151.11622,-31.89523351,3
"42_AuFire2",5527,2013-10-23,150.9421466,-32.07581381,2
"42_AuFire2",5535,2013-10-23,151.1629786,-32.06349697,1
"42_AuFire2",5550,2013-10-23,150.828861,-31.87695426,1
"42_AuFire2",5552,2013-10-23,150.9014886,-31.85992561,1
"42_AuFire2",5554,2013-10-23,150.6933475,-31.8681532,1
"42_AuFire2",5567,2013-10-23,151.1815187,-31.99510361,1
"42_AuFire2",5569,2013-10-23,151.1915565,-32.01839476,1
"42_AuFire2",5578,2013-10-23,151.1111936,-31.81063975,3
"42_AuFire2",5589,2013-10-23,150.8550595,-31.85876861,5
"42_AuFire2",5598,2013-10-23,151.1938011,-31.98532783,1
"42_AuFire2",5612,2013-10-23,151.1596301,-31.93576847,1
"42_AuFire2",5621,2013-10-23,151.0246001,-32.01927629,1
"42_AuFire2",5641,2013-10-23,151.1194825,-31.89151391,1
"42_AuFire2",5642,2013-10-23,151.1974016,-31.99088283,1
"42_AuFire2",5644,2013-10-23,151.0177134,-31.74765066,2
"42_AuFire2",5651,2013-10-23,151.1827583,-32.00957902,1
"42_AuFire2",5652,2013-10-23,150.687518,-31.90203535,4
"42_AuFire2",5654,2013-10-23,151.1792501,-32.04794225,3
"42_AuFire2",5655,2013-10-23,150.9844834,-32.02285071,1
"42_AuFire2",5657,2013-10-23,151.1670423,-32.02895621,2
"42_AuFire2",5661,2013-10-23,151.188098,-31.99582951,2
"42_AuFire2",5669,2013-10-23,151.0625482,-31.95987715,1
"42_AuFire2",5692,2013-10-23,151.0391727,-32.00661598,1
"42_AuFire2",5695,2013-10-23,151.1673812,-32.035675,2
"42_AuFire2",5696,2013-10-23,151.1871061,-31.93052442,1
"42_AuFire2",5711,2013-10-23,151.1960923,-31.98486784,2
"42_AuFire2",5722,2013-10-23,150.9549193,-32.06011569,1
"42_AuFire2",5742,2013-10-23,151.1627148,-31.99874661,1
"42_AuFire2",5745,2013-10-23,151.087999,-31.97902661,4
"42_AuFire2",5746,2013-10-23,150.9357793,-31.88979651,1
"42_AuFire2",5753,2013-10-23,151.1962412,-31.92962366,1
"42_AuFire2",5770,2013-10-23,151.1215093,-32.00874696,3
"42_AuFire2",5780,2013-10-23,151.1732868,-32.0156359,1
"42_AuFire2",5781,2013-10-23,150.9822748,-32.0194309,1
"42_AuFire2",5788,2013-10-23,151.0004659,-31.91030868,1
"42_AuFire2",5794,2013-10-23,150.987417,-31.91801251,1
"42_AuFire2",5807,2013-10-23,150.9265202,-32.03212032,1
"42_AuFire2",5811,2013-10-23,150.8588916,-32.04517498,3
"42_AuFire2",5820,2013-10-23,151.19781,-31.99920351,1
"42_AuFire2",5849,2013-10-23,151.1758959,-32.00731378,1
"42_AuFire2",5855,2013-10-23,150.9425024,-31.86046875,1
"42_AuFire2",5859,2013-10-23,150.9674716,-31.94334951,2
"42_AuFire2",5869,2013-10-23,151.1888697,-32.01096773,2
"42_AuFire2",5879,2013-10-23,150.9840222,-31.86911661,2
"42_AuFire2",5886,2013-10-23,150.9622956,-31.98349001,1
"42_AuFire2",5910,2013-10-23,151.0423238,-31.97988956,5
"42_AuFire2",5914,2013-10-23,150.8305689,-31.84747359,2
"42_AuFire2",5918,2013-10-23,150.9256206,-32.04101635,1
"42_AuFire2",5922,2013-10-23,150.9572844,-31.88109859,1
"42_AuFire2",5924,2013-10-23,151.1708023,-32.05464567,1
"42_AuFire2",5926,2013-10-23,151.1921891,-31.98486275,1
"42_AuFire2",5930,2013-10-23,150.5991662,-31.79732621,3
"42_AuFire2",5934,2013-10-23,151.1649522,-32.00343017,1
"42_AuFire2",5935,2013-10-23,150.8740324,-31.88869801,1
"42_AuFire2",5936,2013-10-23,151.1947825,-31.98644174,1
"42_AuFire2",5941,2013-10-23,151.1732698,-32.05018533,1
"42_AuFire2",5948,2013-10-23,151.0401436,-31.84147419,9
"42_AuFire2",5949,2013-10-23,150.9294471,-32.0321299,1
"42_AuFire2",5951,2013-10-23,151.158622,-32.00241609,1
"42_AuFire2",5977,2013-10-23,150.9950754,-31.95249531,6
"42_AuFire2",5978,2013-10-23,150.9186174,-32.01793733,2
"42_AuFire2",5983,2013-10-23,151.03672,-32.03490164,1
"42_AuFire2",6008,2013-10-23,150.983995,-31.96596432,1
"42_AuFire2",6026,2013-10-23,151.1890399,-31.9847335,1
"42_AuFire2",6029,2013-10-23,150.840733,-31.88985646,1
"42_AuFire2",6033,2013-10-23,150.8934033,-31.86449043,3
"42_AuFire2",6036,2013-10-23,150.9496007,-32.01584802,1
"42_AuFire2",6059,2013-10-23,151.0656782,-32.03426426,1
"42_AuFire2",6060,2013-10-23,151.1887394,-31.98517812,1
"42_AuFire2",6064,2013-10-23,150.7834958,-31.83917894,4
"42_AuFire2",6082,2013-10-23,150.8362539,-32.05687739,10
"42_AuFire2",6095,2013-10-23,151.0528649,-31.96047351,2
"42_AuFire2",6104,2013-10-23,151.1952899,-31.98307962,1
"42_AuFire2",6109,2013-10-23,150.9376567,-31.87201523,1
"42_AuFire2",6111,2013-10-23,151.0915312,-31.9900812,1
"42_AuFire2",6114,2013-10-23,151.1785269,-32.04712319,1
"42_AuFire2",6126,2013-10-23,150.922338,-32.04316811,1
"42_AuFire2",6136,2013-10-23,150.9915859,-31.84598475,8
"42_AuFire2",6139,2013-10-23,151.1241853,-32.00358703,2
"42_AuFire2",6144,2013-10-23,151.0814487,-31.84412754,2
"42_AuFire2",6164,2013-10-23,151.1611667,-32.02743018,1
"42_AuFire2",6167,2013-10-23,151.1883734,-32.02169671,3
"42_AuFire2",6178,2013-10-23,150.8446605,-31.89051346,2
"42_AuFire2",6183,2013-10-23,151.0001123,-31.85203272,1
"42_AuFire2",6206,2013-10-23,151.194121,-32.01518299,1
"42_AuFire2",6209,2013-10-23,151.1216373,-31.99169966,1
"42_AuFire2",6218,2013-10-23,151.1170033,-31.99858376,1
"42_AuFire2",6228,2013-10-23,151.0946704,-31.98777734,1
"42_AuFire2",6236,2013-10-23,150.9457751,-31.85664631,1
"42_AuFire2",6251,2013-10-23,151.164957,-32.04859051,4
"42_AuFire2",6260,2013-10-23,151.1975031,-32.00573738,1
"42_AuFire2",6267,2013-10-23,151.1232899,-32.02439181,2
"42_AuFire2",6279,2013-10-23,151.1999055,-31.99613466,1
"42_AuFire2",6289,2013-10-23,151.1723428,-32.01099782,3
"42_AuFire2",6302,2013-10-23,151.1168361,-31.98354428,1
"42_AuFire2",6313,2013-10-23,151.0843156,-31.94918304,2
"42_AuFire2",6327,2013-10-23,150.8972382,-31.89675818,1
"42_AuFire2",6330,2013-10-23,151.1275372,-31.87589583,1
"42_AuFire2",6345,2013-10-23,151.1005524,-31.90358285,2
"42_AuFire2",6347,2013-10-23,151.1995323,-31.94863706,2
"42_AuFire2",6362,2013-10-23,151.0997299,-32.03327487,1
"42_AuFire2",6364,2013-10-23,151.0639945,-32.01292247,1
"42_AuFire2",6365,2013-10-23,151.0930534,-31.89581697,1
"42_AuFire2",6371,2013-10-23,150.8687966,-31.89193621,12
"42_AuFire2",6372,2013-10-23,150.9517557,-31.84976441,2
"42_AuFire2",6388,2013-10-23,151.0701679,-31.96674686,2
"42_AuFire2",6391,2013-10-23,151.0667164,-31.96317061,1
"42_AuFire2",6400,2013-10-23,150.8668526,-31.9868656,2
"42_AuFire2",6409,2013-10-23,150.8708013,-32.09603169,1
"42_AuFire2",6414,2013-10-23,151.084099,-32.01888113,1
"42_AuFire2",6418,2013-10-23,150.864504,-32.01458998,7
"42_AuFire2",6423,2013-10-23,150.8803798,-31.84550297,2
"42_AuFire2",6431,2013-10-23,151.0169006,-32.01767093,1
"42_AuFire2",6442,2013-10-23,150.8490013,-31.88672631,2
"42_AuFire2",6454,2013-10-23,151.106315,-31.88595651,1
"42_AuFire2",6461,2013-10-23,151.1960628,-32.0134715,1
"42_AuFire2",6468,2013-10-23,151.1953712,-31.98379051,1
"42_AuFire2",6473,2013-10-23,151.0713425,-32.04457231,1
"42_AuFire2",6489,2013-10-23,151.1866397,-32.0102253,1
"42_AuFire2",6492,2013-10-23,151.1908636,-32.00186548,2
"42_AuFire2",6501,2013-10-23,150.929186,-31.79920151,1
"42_AuFire2",6506,2013-10-23,151.1994313,-31.98890782,2
"42_AuFire2",6510,2013-10-23,151.1800729,-31.98976861,5
"42_AuFire2",6513,2013-10-23,151.1750503,-31.87087,6
"42_AuFire2",6515,2013-10-23,151.1993096,-31.98966439,4
"42_AuFire2",6526,2013-10-23,151.1873028,-31.98566311,1
"42_AuFire2",6529,2013-10-23,150.8908027,-31.95321495,2
"42_AuFire2",6531,2013-10-23,151.1967378,-32.01107961,1
"42_AuFire2",6533,2013-10-23,151.06559,-32.03090351,1
"42_AuFire2",6534,2013-10-23,151.0242889,-32.03208244,3
"42_AuFire2",6537,2013-10-23,151.0922552,-32.00461424,1
"42_AuFire2",6559,2013-10-23,150.9432723,-31.93167266,9
"42_AuFire2",6565,2013-10-23,151.0625482,-31.95987715,1
"42_AuFire2",6573,2013-10-23,150.6575167,-31.90272518,1
"42_AuFire2",6581,2013-10-23,151.0697612,-31.98031749,6
"42_AuFire2",6584,2013-10-23,150.9201878,-31.98357083,1
"42_AuFire2",6593,2013-10-23,151.1087637,-31.81871051,2
"42_AuFire2",6598,2013-10-23,151.0150077,-31.91230771,1
"42_AuFire2",6600,2013-10-23,151.1987722,-32.0027721,1
"42_AuFire2",6606,2013-10-23,151.190511,-32.00178348,1
"42_AuFire2",6608,2013-10-23,151.0629138,-31.95997746,2
"42_AuFire2",6610,2013-10-23,151.061575,-31.95989156,7
"42_AuFire2",6611,2013-10-23,150.8324431,-31.86950442,1
"42_AuFire2",6636,2013-10-23,150.8182158,-31.88441724,1
"42_AuFire2",6637,2013-10-23,150.9648309,-31.82561665,2
"42_AuFire2",6641,2013-10-23,151.0467447,-31.99253269,2
"42_AuFire2",6643,2013-10-23,151.1158327,-31.84099098,1
"42_AuFire2",6657,2013-10-23,151.1769844,-31.88936486,10
"42_AuFire2",6661,2013-10-23,151.1970093,-31.99956117,1
"42_AuFire2",6663,2013-10-23,150.6086314,-31.83482485,3
"42_AuFire2",6668,2013-10-23,150.8675952,-32.00252989,2
"42_AuFire2",6673,2013-10-23,150.9566204,-31.98840834,2
"42_AuFire2",6675,2013-10-23,151.0634505,-31.96006923,1
"42_AuFire2",6679,2013-10-23,151.130412,-32.00014122,1
"42_AuFire2",6695,2013-10-23,150.5340553,-31.81138468,1
"42_AuFire2",6696,2013-10-23,151.1952899,-31.98307962,1
"42_AuFire2",6698,2013-10-23,151.1860466,-32.02196445,10
"42_AuFire2",6709,2013-10-23,150.7109514,-31.88027861,8
"42_AuFire2",6725,2013-10-23,151.1874029,-32.01502561,9
"42_AuFire2",6731,2013-10-23,151.0828101,-31.96024892,1
"42_AuFire2",6735,2013-10-23,151.0607611,-31.96553892,8
"42_AuFire2",6746,2013-10-23,151.1412772,-31.86947543,1
"42_AuFire2",6748,2013-10-23,151.1161488,-32.06047204,2
"42_AuFire2",6761,2013-10-23,151.10639,-31.83517351,1
"42_AuFire2",6768,2013-10-23,150.8218117,-31.87484381,1
"42_AuFire2",6781,2013-10-23,150.3543142,-31.82891099,3
"42_AuFire2",6787,2013-10-23,151.0610904,-31.95983452,1
"42_AuFire2",6789,2013-10-23,151.0999855,-32.03448519,1
"42_AuFire2",6796,2013-10-23,150.767056,-32.04933051,2
"42_AuFire2",6804,2013-10-23,150.9387584,-31.94033728,1
"42_AuFire2",6825,2013-10-23,150.7539831,-31.71375076,1
"42_AuFire2",6831,2013-10-23,151.175071,-31.90044481,1
"42_AuFire2",6837,2013-10-23,151.1789006,-32.02914989,4
"42_AuFire2",6842,2013-10-23,150.8542804,-31.86010075,1
"42_AuFire2",6844,2013-10-23,151.126382,-32.02664851,1
"42_AuFire2",6849,2013-10-23,151.137145,-31.93612171,3
"42_AuFire2",6852,2013-10-23,151.0629946,-31.95999906,1
"42_AuFire2",6873,2013-10-23,151.1970862,-32.00922491,3
"42_AuFire2",6876,2013-10-23,151.190812,-32.02240771,2
"42_AuFire2",6877,2013-10-23,151.19774,-31.91266351,1
"42_AuFire2",6891,2013-10-23,150.9075624,-31.83869519,1
"42_AuFire2",6895,2013-10-23,151.0384099,-31.89562063,1
"42_AuFire2",6900,2013-10-23,151.1307076,-32.00538531,1
"42_AuFire2",6912,2013-10-23,150.9857708,-31.89380883,1
"42_AuFire2",6918,2013-10-23,150.9341216,-31.87004776,1
"42_AuFire2",6921,2013-10-23,150.8728546,-31.80655142,1
"42_AuFire2",6932,2013-10-23,150.9058169,-31.84413343,2
"42_AuFire2",6937,2013-10-23,149.5425864,-31.52235516,14
"42_AuFire2",6943,2013-10-23,151.099607,-31.84987512,1
"42_AuFire2",6947,2013-10-23,150.8218105,-31.80479551,1
"42_AuFire2",6950,2013-10-23,151.1122817,-31.87835971,1
"42_AuFire2",6966,2013-10-23,150.9873519,-31.89210211,1
"42_AuFire2",6973,2013-10-23,151.1999934,-31.98994981,1
"42_AuFire2",6981,2013-10-23,150.9871421,-31.90633628,5
"42_AuFire2",6986,2013-10-23,150.892588,-31.87451508,1
"42_AuFire2",7008,2013-10-23,151.1981261,-31.9431358,1
"42_AuFire2",7014,2013-10-23,150.6466842,-31.86514344,2
"42_AuFire2",7026,2013-10-23,151.1771022,-32.04903095,3
"42_AuFire2",7027,2013-10-23,150.9612098,-31.85000865,2
"42_AuFire2",7028,2013-10-23,151.1679053,-32.05155614,1
"42_AuFire2",7041,2013-10-23,151.1845523,-32.01078198,2
"42_AuFire2",7050,2013-10-23,151.0288749,-31.86554632,1
"42_AuFire2",7058,2013-10-23,151.1796641,-32.04790654,1
"42_AuFire2",7062,2013-10-23,150.998399,-32.06021381,2
"42_AuFire2",7066,2013-10-23,151.1773117,-32.04727544,5
"42_AuFire2",7069,2013-10-23,151.1841059,-32.02440293,1
"42_AuFire2",7087,2013-10-23,151.0397515,-32.04214046,3
"42_AuFire2",7102,2013-10-23,151.1159201,-32.08584361,2
"42_AuFire2",7114,2013-10-23,151.1953712,-31.98379051,1
"42_AuFire2",7117,2013-10-23,151.1911464,-31.93175683,3
"42_AuFire2",7128,2013-10-23,151.1090171,-31.92463341,2
"42_AuFire2",7143,2013-10-23,151.0371448,-31.87096013,2
"42_AuFire2",7147,2013-10-23,151.0552647,-32.06297609,10
"42_AuFire2",7155,2013-10-23,151.0215788,-31.80695669,2
"42_AuFire2",7160,2013-10-23,151.18,-32.01926351,1
"42_AuFire2",7163,2013-10-23,151.18369,-31.93407351,1
"42_AuFire2",7171,2013-10-23,151.1060258,-32.0251232,2
"42_AuFire2",7175,2013-10-23,151.1847805,-32.00093071,1
"42_AuFire2",7186,2013-10-23,150.9925922,-31.97662661,1
"42_AuFire2",7199,2013-10-23,150.554505,-31.81114051,1
"42_AuFire2",7207,2013-10-23,151.1535846,-32.02883676,1
"42_AuFire2",7214,2013-10-23,151.0044213,-31.91125229,1
"42_AuFire2",7230,2013-10-23,151.1732698,-32.05018533,1
"42_AuFire2",7239,2013-10-23,151.0844381,-31.92278731,1
"42_AuFire2",7245,2013-10-23,151.1750989,-32.00457405,1
"42_AuFire2",7246,2013-10-23,151.1788315,-32.05030345,1
"42_AuFire2",7249,2013-10-23,151.1732698,-32.05018533,1
"42_AuFire2",7256,2013-10-23,151.1993731,-31.9936629,2
"42_AuFire2",7269,2013-10-23,150.9353958,-31.89023622,1
"42_AuFire2",7277,2013-10-23,151.1621517,-32.01299531,1
"42_AuFire2",7287,2013-10-23,151.09794,-31.80669351,2
"42_AuFire2",7303,2013-10-23,151.0820859,-31.88842238,1
"42_AuFire2",7309,2013-10-23,151.1906928,-31.98466375,1
"42_AuFire2",7321,2013-10-23,151.1519,-32.05176351,1
"42_AuFire2",7327,2013-10-23,151.0938135,-31.98699829,1
"42_AuFire2",7343,2013-10-23,150.9425835,-31.99239343,1
"42_AuFire2",7351,2013-10-23,151.0023323,-31.99326988,1
"42_AuFire2",7352,2013-10-23,151.1664094,-32.05394914,1
"42_AuFire2",7368,2013-10-23,150.9772426,-31.83507764,1
"42_AuFire2",7370,2013-10-23,151.0363051,-31.84372265,2
"42_AuFire2",7392,2013-10-23,150.7173361,-31.70208302,11
"42_AuFire2",7395,2013-10-23,150.8497203,-31.90381054,5
"42_AuFire2",7402,2013-10-23,151.1586,-32.03004351,1
"42_AuFire2",7409,2013-10-23,151.1170011,-31.89661309,3
"42_AuFire2",7411,2013-10-23,150.6933475,-31.8681532,1
"42_AuFire2",7416,2013-10-23,151.1447061,-32.06623271,2
"42_AuFire2",7422,2013-10-23,151.1117186,-32.10420061,13
"42_AuFire2",7429,2013-10-23,150.8472825,-32.04496757,3
"42_AuFire2",7431,2013-10-23,150.9951795,-31.99114557,1
"42_AuFire2",7433,2013-10-23,151.1775492,-31.90055476,1
"42_AuFire2",7456,2013-10-23,151.190341,-32.00155449,4
"42_AuFire2",7457,2013-10-23,150.9700528,-31.98264881,4
"42_AuFire2",7468,2013-10-23,151.0671366,-31.92080472,1
"42_AuFire2",7473,2013-10-23,150.7977188,-31.90911257,4
"42_AuFire2",7485,2013-10-23,151.0521178,-32.07260446,3
"42_AuFire2",7491,2013-10-23,150.9176051,-31.87679541,2
"42_AuFire2",7493,2013-10-23,150.9953365,-31.98941673,2
"42_AuFire2",7507,2013-10-23,150.7901525,-32.00169798,2
"42_AuFire2",7508,2013-10-23,151.1662445,-32.02439742,1
"42_AuFire2",7512,2013-10-23,151.1819958,-31.91161109,1
"42_AuFire2",7515,2013-10-23,150.9592507,-31.85734379,2
"42_AuFire2",7517,2013-10-23,151.1900143,-31.9994759,1
"42_AuFire2",7530,2013-10-23,151.0514687,-31.96742364,2
"42_AuFire2",7535,2013-10-23,151.0999939,-31.93451859,1
"42_AuFire2",7537,2013-10-23,150.8681985,-31.87448914,2
"42_AuFire2",7545,2013-10-23,151.1039282,-32.03252982,1
"42_AuFire2",7560,2013-10-23,151.0753375,-32.10359927,1
"42_AuFire2",7561,2013-10-23,151.1961847,-31.9828459,1
"42_AuFire2",7579,2013-10-23,151.0175817,-31.94728151,1
"42_AuFire2",7594,2013-10-23,151.193982,-32.03238432,2
"42_AuFire2",7595,2013-10-23,150.9940975,-31.929266,2
"42_AuFire2",7598,2013-10-23,150.9475007,-32.03935481,1
"42_AuFire2",7600,2013-10-23,150.9013391,-31.90635782,2
"42_AuFire2",7605,2013-10-23,151.0116784,-31.94818806,1
"42_AuFire2",7607,2013-10-23,151.1240745,-32.01801624,1
"42_AuFire2",7609,2013-10-23,151.167548,-32.05230237,1
"42_AuFire2",7627,2013-10-23,151.1486135,-32.00803771,1
"42_AuFire2",7641,2013-10-23,150.9238739,-31.82827289,2
"42_AuFire2",7650,2013-10-23,150.8897684,-32.07977414,2
"42_AuFire2",7653,2013-10-23,150.9914175,-31.83708597,6
"42_AuFire2",7657,2013-10-23,150.9233125,-31.90724001,2
"42_AuFire2",7659,2013-10-23,150.9077536,-31.88412024,1
"42_AuFire2",7669,2013-10-23,151.129338,-32.06574669,1
"42_AuFire2",7672,2013-10-23,151.1723688,-31.97160412,1
"42_AuFire2",7680,2013-10-23,150.3572407,-31.83540376,1
"42_AuFire2",7683,2013-10-23,151.1540049,-32.04405176,2
"42_AuFire2",7684,2013-10-23,151.1155462,-32.08363202,8
"42_AuFire2",7693,2013-10-23,150.9516247,-32.07375302,1
"42_AuFire2",7694,2013-10-23,151.1843421,-32.00994431,1
"42_AuFire2",7699,2013-10-23,150.9004049,-32.05185184,2
"42_AuFire2",7701,2013-10-23,151.15351,-32.03244351,3
"42_AuFire2",7714,2013-10-23,150.9918911,-32.00628636,2
"42_AuFire2",7715,2013-10-23,150.8166839,-31.87807603,9
"42_AuFire2",7716,2013-10-23,150.6928926,-31.87205346,5
"42_AuFire2",7719,2013-10-23,151.0388861,-32.00132861,1
"42_AuFire2",7720,2013-10-23,151.078577,-31.93827453,1
"42_AuFire2",7726,2013-10-23,151.1785269,-32.04712319,1
"42_AuFire2",7736,2013-10-23,150.8189093,-31.88193425,3
"42_AuFire2",7753,2013-10-23,150.8356518,-31.89509594,2
"42_AuFire2",7754,2013-10-23,150.323176,-31.80436451,1
"42_AuFire2",7769,2013-10-23,151.104854,-32.08698875,4
"42_AuFire2",7775,2013-10-23,151.1767533,-32.01557151,1
"42_AuFire2",7781,2013-10-23,151.191668,-32.01012471,2
"42_AuFire2",7788,2013-10-23,151.1987555,-31.99005641,1
"42_AuFire2",7796,2013-10-23,151.0860455,-31.97130738,8
"42_AuFire2",7805,2013-10-23,150.7727141,-31.91825694,1
"42_AuFire2",7820,2013-10-23,151.0629632,-31.95998703,4
"42_AuFire2",7824,2013-10-23,151.1818699,-31.99823654,1
"42_AuFire2",7833,2013-10-23,151.082053,-31.88868082,1
"42_AuFire2",7834,2013-10-23,151.1546428,-32.01235027,1
"42_AuFire2",7837,2013-10-23,150.3463434,-31.83300271,3
"42_AuFire2",7843,2013-10-23,151.155173,-31.96704251,1
"42_AuFire2",7845,2013-10-23,151.1787196,-32.01653484,1
"42_AuFire2",1,2013-10-24,151.1987921,-31.98985327,3
"42_AuFire2",3,2013-10-24,150.9848607,-32.07701086,1
"42_AuFire2",16,2013-10-24,151.1530838,-31.91980963,1
"42_AuFire2",19,2013-10-24,150.8376746,-31.84761287,1
"42_AuFire2",30,2013-10-24,150.9906802,-31.94053671,1
"42_AuFire2",42,2013-10-24,151.005689,-31.93538821,3
"42_AuFire2",51,2013-10-24,151.0700745,-32.04079314,2
"42_AuFire2",58,2013-10-24,150.9354616,-31.8731662,1
"42_AuFire2",67,2013-10-24,151.1580226,-31.98938433,1
"42_AuFire2",68,2013-10-24,151.1403281,-32.01664961,1
"42_AuFire2",73,2013-10-24,151.1970042,-31.98527251,2
"42_AuFire2",77,2013-10-24,151.0787937,-32.09575426,5
"42_AuFire2",78,2013-10-24,151.1876183,-32.04804582,1
"42_AuFire2",86,2013-10-24,151.1789507,-32.04945541,1
"42_AuFire2",96,2013-10-24,150.8973413,-31.89322771,1
"42_AuFire2",103,2013-10-24,151.1974289,-32.00744604,2
"42_AuFire2",106,2013-10-24,151.0629538,-31.95998363,1
"42_AuFire2",113,2013-10-24,151.092499,-31.98663351,1
"42_AuFire2",121,2013-10-24,151.0777099,-32.08873691,5
"42_AuFire2",126,2013-10-24,151.0650735,-32.0385027,2
"42_AuFire2",137,2013-10-24,151.1959505,-31.97225787,2
"42_AuFire2",138,2013-10-24,151.1897685,-31.93998068,1
"42_AuFire2",159,2013-10-24,150.8399737,-31.85749297,5
"42_AuFire2",169,2013-10-24,151.0998566,-31.8179442,1
"42_AuFire2",171,2013-10-24,151.1967115,-32.04663054,1
"42_AuFire2",172,2013-10-24,151.0321983,-31.98392884,5
"42_AuFire2",187,2013-10-24,150.8985097,-31.87115802,1
"42_AuFire2",199,2013-10-24,151.1207147,-32.00094881,1
"42_AuFire2",203,2013-10-24,150.6175044,-31.79245392,4
"42_AuFire2",214,2013-10-24,150.9950511,-31.93163371,2
"42_AuFire2",218,2013-10-24,151.1469595,-32.00828376,2
"42_AuFire2",228,2013-10-24,151.1895032,-32.01303129,1
"42_AuFire2",240,2013-10-24,151.1731808,-31.8364321,1
"42_AuFire2",241,2013-10-24,150.7287423,-31.88251534,6
"42_AuFire2",248,2013-10-24,151.1842858,-32.01273455,3
"42_AuFire2",261,2013-10-24,150.7274777,-31.86827691,2
"42_AuFire2",264,2013-10-24,150.7194735,-31.90343711,1
"42_AuFire2",267,2013-10-24,150.9081157,-31.91194696,4
"42_AuFire2",289,2013-10-24,151.1901113,-32.00434049,1
"42_AuFire2",290,2013-10-24,151.0836417,-31.98065135,4
"42_AuFire2",298,2013-10-24,151.1721478,-32.0229295,2
"42_AuFire2",299,2013-10-24,151.0118161,-31.94914933,2
"42_AuFire2",302,2013-10-24,151.0328729,-31.99544411,18
"42_AuFire2",322,2013-10-24,151.1679053,-32.05155614,1
"42_AuFire2",327,2013-10-24,151.1468647,-32.04476281,1
"42_AuFire2",328,2013-10-24,151.1808485,-32.04758361,2
"42_AuFire2",333,2013-10-24,151.1422239,-31.95775278,2
"42_AuFire2",334,2013-10-24,151.1875216,-31.8825584,2
"42_AuFire2",338,2013-10-24,151.0634132,-31.96004994,1
"42_AuFire2",341,2013-10-24,150.9227371,-31.9141308,1
"42_AuFire2",351,2013-10-24,150.9584609,-31.93468396,2
"42_AuFire2",352,2013-10-24,151.0027929,-31.81739893,3
"42_AuFire2",359,2013-10-24,151.0987376,-31.91100845,7
"42_AuFire2",360,2013-10-24,151.0886901,-31.94625646,2
"42_AuFire2",364,2013-10-24,150.7856758,-31.89858753,3
"42_AuFire2",368,2013-10-24,150.7120038,-31.87845831,3
"42_AuFire2",376,2013-10-24,151.1507268,-31.99000871,1
"42_AuFire2",381,2013-10-24,150.8140033,-31.88416483,2
"42_AuFire2",382,2013-10-24,151.1012,-32.00366351,1
"42_AuFire2",389,2013-10-24,150.9207898,-31.88066797,5
"42_AuFire2",397,2013-10-24,151.1260487,-32.01906781,2
"42_AuFire2",399,2013-10-24,151.0762596,-32.04144851,1
"42_AuFire2",409,2013-10-24,149.60756,-31.52053951,1
"42_AuFire2",422,2013-10-24,151.1107796,-31.82981379,4
"42_AuFire2",425,2013-10-24,150.98819,-31.98149971,3
"42_AuFire2",429,2013-10-24,150.8958946,-31.87317628,1
"42_AuFire2",431,2013-10-24,151.0450475,-31.91123701,1
"42_AuFire2",471,2013-10-24,151.1277044,-32.02134431,1
"42_AuFire2",473,2013-10-24,151.1665521,-32.00080851,2
"42_AuFire2",475,2013-10-24,151.1876657,-31.98345475,1
"42_AuFire2",476,2013-10-24,150.982926,-31.94169151,1
"42_AuFire2",479,2013-10-24,150.9186993,-31.89209874,1
"42_AuFire2",480,2013-10-24,150.8382598,-31.88626711,2
"42_AuFire2",485,2013-10-24,151.1063787,-31.82436386,3
"42_AuFire2",492,2013-10-24,150.9182278,-31.99761261,1
"42_AuFire2",498,2013-10-24,151.1872937,-31.90970763,1
"42_AuFire2",527,2013-10-24,150.9154724,-32.02429105,1
